localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
Goya	Departamento Satí	Apartamento entero, 1 dormitorio, 1 baño, 30m²	9,4	Precio $ 147.922	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Lavalle	Posada Del Quillá	Casa o chalet entero, 3 dormitorios, 2 baños, 120m²	NA	Precio $ 643.635	+ $ 64.363 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Lavalle	Ñanderoga	Casa o chalet entero, 3 dormitorios, 2 baños, 12m²	9,0	Precio $ 271.584	+ $ 27.158 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Santa Lucía	Hermoso departamento en complejo residencial- VIP	Apartamento entero, 1 dormitorio, 1 baño, 52m²	10	Precio $ 167.644	+ $ 16.764 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	El patio apart	Apartamento entero, 1 dormitorio, 1 baño, 60m²	8,5	Precio $ 35.624	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	Cabañas La Felisa	Casa o chalet entero, 2 dormitorios, 1 baño, 60m²	10	Precio $ 80.469	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	Dr. House	Apartamento entero, 2 dormitorios, 1 baño, 50m²	8,0	Precio $ 44.007	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	LA USINA VIEJA		9,7	Precio $ 345.150	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	Puerto Colla	Casa o chalet entero, 2 dormitorios, 2 baños	NA	Precio $ 97.973	Incluye impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	Esquina Apart Hotel		8,9	Precio $ 176.273	+ $ 42.300 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Esquina	El patio apart	Apartamento entero, 1 dormitorio, 1 baño, 50m²	5,0	Precio $ 51.649	+ $ 5.165 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Ituzaingó	Casa Bonita		8,5	Precio $ 88.753	+ $ 18.638 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Ituzaingó	El refugio	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 80m²	NA	Precio $ 73.344	+ $ 3.522 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Ituzaingó	Cabaña en Ituzaingo	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 48m²	8,5	Precio $ 104.778	+ $ 22.003 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Puerto Valle	Puerto Valle Hotel de Esteros		9,5	Precio $ 3.047.184	+ $ 639.909 de impuestos y cargos	14 noches, 2 adultos	Corrientes	2023-5-1	2023-5-15
Puerto Iguazú	Hotel Amayal		7,8	Precio original $ 213.007. Precio actual $ 181.056.	+ $ 38.022 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Rincón Escondido B&B		9,6	Precio $ 221.882	+ $ 68.784 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Exe Hotel Cataratas		7,3	Precio $ 254.816	+ $ 53.511 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hosteria Los Helechos		7,6	Precio $ 91.687	+ $ 19.254 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Bagú Iguazú Hotel el Leñador	Bungalow entero, 1 dormitorio, 1 baño, 36m²	7,3	Precio $ 107.071	+ $ 22.485 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel Saint George		8,6	Precio original $ 801.242. Precio actual $ 435.875.	+ $ 91.534 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Flora Apartments	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 100m²	9,1	Precio original $ 284.009. Precio actual $ 189.340.	+ $ 39.761 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	La Mulata Apart		9,1	Precio $ 66.565	+ $ 13.979 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Petit Hotel Caraguata		8,0	Precio $ 115.256	+ $ 24.204 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Mercure Iguazu Hotel Iru		8,8	Precio $ 434.608	+ $ 91.268 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Posada Iguazu Royal		6,9	Precio $ 94.300	+ $ 19.803 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Posada Los Tajibos		7,5	Precio original $ 169.800. Precio actual $ 127.350.	+ $ 26.743 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Departamento 5	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	NA	Precio $ 83.822	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Alojamiento Zaul	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 58.454	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Secret Garden Iguazu		9,1	Precio $ 298.308	+ $ 62.645 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hostel Krieger Hauss		NA	Precio $ 73.961	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Departamento 4	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 85m²	NA	Precio $ 71.249	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Apartamentos Centricos Puerto Iguazu	Apartamento entero, 1 dormitorio, 1 baño, 18m²	9,0	Precio $ 77.659	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Mérit Iguazú Hotel		8,3	Precio $ 318.031	+ $ 66.787 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	ZUHAUSE	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 28m²	9,2	Precio $ 98.614	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Dpto para 4 personas -Puerto Iguazu	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 80m²	8,3	Precio $ 37.720	+ $ 7.921 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Marcopolo Suites Iguazu		7,8	Precio $ 142.473	+ $ 29.919 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Cataratas alojamiento	Casa o chalet entero, 2 dormitorios, 1 baño	10	Precio $ 128.199	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Iguazu Rey Hostal		7,3	Precio $ 62.867	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Departamento Florida	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	NA	Precio $ 98.614	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Selva mia	Suite privada	7,8	Precio $ 123.268	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	El Descanso Iguazú by DOT Cabana	Bungalow entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 42m²	8,8	Precio $ 173.438	+ $ 41.353 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	lo de nito	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 20m²	NA	Precio $ 99.748	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	A la Vera del Río	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño	NA	Precio $ 134.116	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Dpto centro de puerto Iguazú	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 98m²	NA	Precio $ 100.587	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Ingá Apart & Suites	Suite privada, 1 dormitorio, 1 sala de estar, 1 baño, 24m²	9,3	Precio $ 303.362	+ $ 63.706 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Bagú Iguazú Hotel el Leñador	Bungalow entero, 1 dormitorio, 1 baño, 36m²	7,3	Precio $ 107.071	+ $ 22.485 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel Saint George		8,6	Precio original $ 801.242. Precio actual $ 435.875.	+ $ 91.534 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Flora Apartments	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 100m²	9,1	Precio original $ 284.009. Precio actual $ 189.340.	+ $ 39.761 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Ñandubay1	Apartamento entero, 1 dormitorio, 1 baño, 30m²	7,8	Precio $ 73.344	+ $ 15.402 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Tucán Alojamiento		NA	Precio $ 71.545	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Moderna Con Parrilla P/5 personas	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 45m²	NA	Precio $ 179.158	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Guembe al Rio Hostel		7,6	Precio $ 123.268	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Rivera del Iguazú	Apartamento entero, 1 dormitorio, 1 baño, 55m²	8,0	Precio $ 90.109	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Petit Hotel Caraguata		8,0	Precio $ 115.256	+ $ 24.204 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Mercure Iguazu Hotel Iru		8,8	Precio $ 434.608	+ $ 91.268 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Tres Fronteras		8,6	Precio $ 98.614	+ $ 20.709 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Coqueto departamento	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 36m²	9,5	Precio $ 146.442	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Posada Iguazu Royal		6,9	Precio $ 94.300	+ $ 19.803 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Posada Los Tajibos		7,5	Precio original $ 169.800. Precio actual $ 127.350.	+ $ 26.743 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Eco hostel Iguazú		8,2	Precio $ 106.010	+ $ 22.262 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Secret Garden Iguazu		9,1	Precio $ 298.308	+ $ 62.645 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa del Rio	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 120m²	9,7	Precio $ 147.922	+ $ 31.064 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Mérit Iguazú Hotel		8,3	Precio $ 318.031	+ $ 66.787 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Martina Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,7	Precio $ 162.714	+ $ 34.170 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Dpto centro de puerto Iguazú	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 98m²	NA	Precio $ 100.587	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Ingá Apart & Suites	Suite privada, 1 dormitorio, 1 sala de estar, 1 baño, 24m²	9,3	Precio $ 303.362	+ $ 63.706 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Ñandubay1	Apartamento entero, 1 dormitorio, 1 baño, 30m²	7,8	Precio $ 73.344	+ $ 15.402 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Tucán Alojamiento		NA	Precio $ 71.545	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Moderna Con Parrilla P/5 personas	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 45m²	NA	Precio $ 179.158	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Giovanini	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 85m²	8,8	Precio $ 184.902	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Panoramic Grand - Iguazú		8,7	Precio original $ 581.825. Precio actual $ 415.589.	+ $ 87.274 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Guembe al Rio Hostel		7,6	Precio $ 123.268	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	La Cautiva Iguazú Hotel		7,2	Precio original $ 156.980. Precio actual $ 94.187.	+ $ 19.779 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Rivera del Iguazú	Apartamento entero, 1 dormitorio, 1 baño, 55m²	8,0	Precio $ 90.109	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Tres Fronteras		8,6	Precio $ 98.614	+ $ 20.709 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Coqueto departamento	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 36m²	9,5	Precio $ 146.442	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel Jardin De Iguazu		8,9	Precio $ 353.268	+ $ 74.186 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Eco hostel Iguazú		8,2	Precio $ 106.010	+ $ 22.262 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Residencial Arcoiris		8,7	Precio $ 114.393	+ $ 24.022 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Iguazú Grand Resort Spa & Casino	Suite privada	8,7	Precio $ 766.727	+ $ 161.013 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Cabañas El Refugio del Mensu	Chalet de montaña entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 36m²	8,7	Precio $ 320.497	+ $ 67.304 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa del Rio	Casa o chalet entero, 4 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 120m²	9,7	Precio $ 147.922	+ $ 31.064 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Martina Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 35m²	9,7	Precio $ 162.714	+ $ 34.170 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Duplex en Cataratas del Iguazú	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 100m²	9,1	Precio $ 157.783	+ $ 33.134 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Apart Hotel AVY A	Apartamento entero, 2 dormitorios, 1 baño, 45m²	10	Precio $ 133.129	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Cabañas acuarela		NA	Precio $ 58.676	+ $ 12.322 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Duplex EL MOLINO Iguazù	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio $ 176.027	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Flia Ocampo	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 35m²	8,9	Precio $ 86.288	+ $ 18.120 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	El Guembe Suites		7,5	Precio $ 128.199	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	El oso viejo	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños	6,5	Precio $ 65.381	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Loi Suites Iguazu Hotel		8,8	Precio $ 909.717	+ $ 191.041 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Doña Isabel	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina	NA	Precio $ 130.763	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Máxima deptos 2	Apartamento entero, 2 dormitorios, 1 baño	10	Precio $ 80.149	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Yate I	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 80m²	9,5	Precio $ 86.288	+ $ 18.120 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel Amayal		7,8	Precio original $ 213.007. Precio actual $ 181.056.	+ $ 38.022 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Ypá	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 90m²	NA	Precio $ 419.111	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Sentirse en casa	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 200m²	9,6	Precio $ 246.536	+ $ 51.773 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Complejo Americano		8,0	Precio original $ 522.656. Precio actual $ 391.992.	+ $ 82.318 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Alojamiento Toretto 2		NA	Precio $ 75.440	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Aloha hospedaje	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 24m²	9,1	Precio original $ 123.268. Precio actual $ 117.105.	+ $ 24.592 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Alojamientos MiKa	Apartamento entero, 1 dormitorio, 1 baño, 38m²	9,4	Precio $ 60.352	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	jazmin_apart_iguazu_	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 36m²	9,6	Precio $ 110.941	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Adhara Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	9,3	Precio $ 138.060	+ $ 28.993 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	OMA CHILL HOUSE IGUAZU	Casa o chalet entero, 1 dormitorio, 1 baño, 1 cocina, 65m²	10	Precio $ 197.229	+ $ 41.418 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hosteria Las Piedras		8,6	Precio $ 160.248	+ $ 33.652 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Anju Alojamientos	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 84.882	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Palma Real Posada		8,4	Precio original $ 366.106. Precio actual $ 281.901.	+ $ 59.199 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Los Tangueros		8,8	Precio $ 258.863	+ $ 54.361 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Selvaje Lodge Iguazu		9,2	Precio $ 555.840	+ $ 116.726 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casona Iguazú	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 142m²	9,7	Precio $ 217.938	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	La Cantera Lodge de Selva		8,5	Precio $ 452.746	+ $ 95.077 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Boutique Hotel De La Fonte & Restaurant		8,3	Precio $ 426.350	+ $ 89.534 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Palma Real Bungalow	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 30m²	8,2	Precio original $ 210.788. Precio actual $ 168.631.	+ $ 35.412 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Overo	Villa entera, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,9	Precio original $ 1.415.609. Precio actual $ 1.203.268.	+ $ 252.686 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Complejo San Rafael	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,0	Precio $ 188.600	+ $ 39.606 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Don Alejandro Apart Iguazu		9,6	Precio original $ 147.922. Precio actual $ 125.733.	+ $ 4.931 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Estrella del Monte	Bungalow entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 32m²	9,2	Precio $ 182.965	+ $ 38.423 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Z Apart Hotel	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 85m²	9,6	Precio original $ 462.255. Precio actual $ 416.029.	+ $ 87.366 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel La Gran Manzana		7,3	Precio original $ 222.967. Precio actual $ 200.670.	+ $ 42.141 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa Paraíso	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 72m²	9,1	Precio $ 421.576	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Casa a estrenar con parrilla p/4 personas	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 34m²	NA	Precio $ 166.535	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Hotel El Libertador		7,3	Precio $ 395.444	+ $ 83.043 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	CABAÑAS LA AMISTAD	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 78m²	8,9	Precio $ 283.516	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	HOTEL BL		7,0	Precio $ 147.922	+ $ 31.064 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	HOSTEL FARFALLA		9,5	Precio $ 77.659	+ $ 16.308 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	DOÑA ROSA	Casa o chalet entero, 3 dormitorios, 1 sala de estar, 1 baño, 1 cocina	9,1	Precio $ 257.102	+ $ 53.991 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	273 Avenida Victoria Aguirre I	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 54m²	9,6	Precio $ 184.902	+ $ 38.829 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Selva Iryapú, Puerto Iguazú	Falls Iguazú Hotel & Spa		9,0	Precio $ 871.751	+ $ 183.068 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Posada Yvoty		7,9	Precio $ 123.972	+ $ 26.034 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	El departamento de Romy	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 20m²	9,4	Precio original $ 98.614. Precio actual $ 88.753.	+ $ 18.638 de impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
Puerto Iguazú	Wonderful	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina	7,8	Precio $ 94.670	Incluye impuestos y cargos	14 noches, 2 adultos	Misiones	2023-5-1	2023-5-15
