localizacion	titulo	descripcion	calif	precio	impuesto	noches	provincia	checkin	checkout
La Plata	Casa con dos habitaciones y dos patios	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 60m²	8,0	Precio $ 121.151	+ $ 27.538 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento catedral	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 52m²	7,0	Precio $ 156.850	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa en La Plata	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 150m²	NA	Precio $ 213.489	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Libertad	Casa o chalet entero, 2 dormitorios, 2 baños	NA	Precio $ 134.330	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto moderno y luminoso La Plata zona céntrica	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina	9,9	Precio $ 215.888	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	TU APART EN BUENOS AIRES 4	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 55m²	5,7	Precio $ 160.519	+ $ 7.055 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa del Angel Duplex Centrico con Patio	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 29m²	9,3	Precio $ 141.103	+ $ 29.632 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento La Plata	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 46m²	8,6	Precio $ 375.334	+ $ 882 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Alquiler Departamento temporal	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,7	Precio $ 184.704	+ $ 1.764 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	ALQUILER TEMPORAL	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 169.324	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Aizarker	Estudio entero, 1 baño, 1 cocina, 35m²	9,4	Precio original $ 233.526. Precio actual $ 222.784.	+ $ 46.785 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	El Luminoso 11	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	9,7	Precio $ 194.722	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Habitación privada en Casa compartida. La Plata - (Centro)		8,6	Precio $ 57.570	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa 70	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina	9,2	Precio $ 148.836	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	ALQUILER TEMPORAL	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	NA	Precio $ 169.324	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Habitación privada en Casa compartida. La Plata - (Centro)		8,6	Precio $ 57.570	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa 70	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina	9,2	Precio $ 148.836	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Luminoso departamento con balcón en barrio norte	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 34m²	9,7	Precio original $ 197.544. Precio actual $ 167.913.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Tempo Lp	Apartamento entero, 1 dormitorio, 1 baño, 55m²	9,0	Precio $ 94.821	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Hermoso Departamento Parque Saavedra Full Equipado	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 37m²	9,9	Precio $ 126.993	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento Temporario Parque Saavedra	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	9,1	Precio $ 207.252	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Alquiler temporario 36	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 100m²	8,7	Precio $ 274.305	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Hotel del Sol		8,5	Precio $ 211.655	+ $ 44.448 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa quinta 281	Casa o chalet entero, 1 dormitorio, 1 baño	NA	Precio $ 268.096	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Aspromonte Departamentos	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 47m²	9,0	Precio $ 155.919	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento Alicia 3 y 68	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	NA	Precio $ 169.324	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Confort Platense departamento con cochera	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 52m²	9,9	Precio $ 214.477	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento 44	Apartamento entero, 1 dormitorio, 1 baño, 35m²	9,8	Precio $ 139.128	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa quinta	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio original $ 239.875. Precio actual $ 191.900.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento 2 Ambientes Nuevo, La Plata Centro Calle 42 y Esq 13	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 65m²	9,7	Precio $ 215.888	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Monoambiente white en zona Plaza Paso	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 35m²	9,0	Precio $ 88.895	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Papíí Departamentos Temporarios	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,0	Precio $ 239.875	+ $ 50.374 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	TU APART EN BUENOS AIRES 3	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 54m²	9,3	Precio $ 142.684	+ $ 5.291 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Calmo Dooneo	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,3	Precio $ 167.913	+ $ 35.262 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Moderno y Nuevo Departamento Parque Saavedra La Plata	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 37m²	9,8	Precio original $ 141.103. Precio actual $ 126.993.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto Temporario La Plata	Apartamento entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 102m²	8,7	Precio $ 282.206	+ $ 73.374 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto 13	Apartamento entero, 1 dormitorio, 1 baño, 45m²	10	Precio $ 179.907	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento céntrico en planta alta	Apartamento entero, 2 dormitorios, 1 baño, 70m²	10	Precio $ 142.712	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Bellas Artes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,8	Precio $ 158.177	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Bellas Artes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,8	Precio $ 158.177	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento céntrico, cómodo y luminoso	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 55m²	9,4	Precio $ 197.544	+ $ 44.130 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto. Céntrico La Plata	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	NA	Precio $ 155.213	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Hermosa vista y luminoso. Cochera.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	9,2	Precio $ 172.146	+ $ 36.151 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Maqui Parque Saavedra	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 82m²	10	Precio $ 182.305	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento calle 6.	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 90m²	8,0	Precio $ 175.109	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Bello 9no piso en Plaza Italia (con cochera)	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 50m²	9,4	Precio $ 187.667	+ $ 40.116 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento La Plata Soho	Apartamento entero, 3 dormitorios, 1 baño, 1 cocina, 46m²	9,7	Precio $ 306.561	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	AMPLIO DEPARTAMENTO temporario	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina	7,2	Precio $ 177.790	+ $ 41.922 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Tu Espacio	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 70m²	9,5	Precio $ 254.437	+ $ 3.351 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Confortable. Excelente ubicación.	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	9,5	Precio $ 84.210	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Amazing Villa with Swimming Pool, 50 mins from BUE	Villa entera, 3 dormitorios, 3 baños, 1 cocina, 350m²	NA	Precio $ 634.964	+ $ 133.343 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento centrico y luminoso La Plata	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño	10	Precio $ 616.621	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento 44	Apartamento entero, 1 dormitorio, 1 baño, 35m²	9,8	Precio $ 139.128	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Casa quinta	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio original $ 239.875. Precio actual $ 191.900.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento 2 Ambientes Nuevo, La Plata Centro Calle 42 y Esq 13	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 65m²	9,7	Precio $ 215.888	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Monoambiente white en zona Plaza Paso	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 35m²	9,0	Precio $ 88.895	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Papíí Departamentos Temporarios	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 55m²	9,0	Precio $ 239.875	+ $ 50.374 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	TU APART EN BUENOS AIRES 3	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina, 54m²	9,3	Precio $ 142.684	+ $ 5.291 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Calmo Dooneo	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,3	Precio $ 167.913	+ $ 35.262 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Moderno y Nuevo Departamento Parque Saavedra La Plata	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 37m²	9,8	Precio original $ 141.103. Precio actual $ 126.993.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto Temporario La Plata	Apartamento entero, 2 dormitorios, 2 salas de estar, 2 baños, 1 cocina, 102m²	8,7	Precio $ 282.206	+ $ 73.374 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Depto 13	Apartamento entero, 1 dormitorio, 1 baño, 45m²	10	Precio $ 179.907	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Departamento céntrico en planta alta	Apartamento entero, 2 dormitorios, 1 baño, 70m²	10	Precio $ 142.712	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
La Plata	Bellas Artes	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 40m²	8,8	Precio $ 158.177	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Delta tigre		NA	NA	NA	NA	Buenos Aires	2023-5-15	2023-5-31
Tigre	Lovely studio with stunning terrace	Apartamento entero, 1 dormitorio, 1 baño	NA	Precio original $ 84.662. Precio actual $ 71.963.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Hostal en Tigre Buenos Aires		9,5	Precio $ 70.552	+ $ 11.288 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Lofts Mai Self Amenities	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 cocina, 35m²	9,4	Precio $ 328.065	+ $ 68.894 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	CONDO NORDELTA - Apart Departamento - COMPLEJO WYNDHAM - BAHIA GRANDE	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,1	Precio $ 451.530	+ $ 5.291 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Departamento en Tigre	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	9,5	Precio $ 225.412	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Hermoso ph,depto para 3 pers comodo y tranquilo !	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 50m²	7,5	Precio $ 165.091	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Berutti	Apartamento entero, 2 dormitorios, 1 baño, 70m²	NA	Precio $ 107.944	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Reino del Reves	Casa o chalet entero, 2 dormitorios, 1 baño	NA	Precio $ 203.189	+ $ 42.670 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Hermoso departamento en complejo residencial	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 45m²	9,7	Precio $ 239.875	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabaña Soñada frente al Rio	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 1 cocina	NA	Precio $ 335.826	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Wyndham Nordelta Tigre - Buenos Aires		7,7	Precio $ 395.794	+ $ 102.589 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Condo Wyndham Hotel,Nordelta Bay	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	10	Precio $ 395.794	+ $ 39.579 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Departamento a Estrenar Excelente ubicación Tigre.	Apartamento entero, 2 dormitorios, 2 baños, 1 cocina, 90m²	9,3	Precio original $ 380.979. Precio actual $ 361.930.	+ $ 2.117 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabañas AlRío Quietud en Movimiento	Chalet de montaña entero, 1 dormitorio, 1 baño, 1 cocina, 25m²	9,0	Precio $ 359.813	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Puerto Tigre	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 30m²	6,9	Precio $ 418.822	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	HUMANAIKA Delta Eco Lodge & Reserva Natural	Casa o chalet entero, 4 dormitorios, 3 baños, 1 cocina, 320m²	NA	Precio original $ 863.551. Precio actual $ 690.841.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Casa soñada sobre Río Sarmiento	Casa o chalet entero, 3 dormitorios, 3 baños	NA	Precio $ 711.160	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Casita Prune	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 35m²	9,7	Precio $ 371.807	+ $ 18.590 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabañas Luz y Vida	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 50m²	NA	Precio $ 366.868	+ $ 70.038 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Gaia Hostal		9,7	Precio $ 124.171	+ $ 38.493 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Vivi Tigre Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 55m²	9,8	Precio original $ 220.474. Precio actual $ 198.426.	+ $ 41.670 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	dithju	Apartamento entero, 1 dormitorio, 1 baño, 45m²	9,0	Precio $ 493.297	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	La Mora, departamento para 6 personas en Tigre	Apartamento entero, 2 dormitorios, 1 sala de estar, 2 baños, 70m²	NA	Precio $ 482.573	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Mi Rancho en el Delta	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 45m²	NA	Precio $ 244.673	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabaña mar	Chalet de montaña entero, 1 dormitorio, 1 baño, 50m²	9,9	Precio $ 191.900	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Delta tigre		NA	NA	NA	NA	Buenos Aires	2023-5-15	2023-5-31
Tigre	Vivi Tigre Apart	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 55m²	9,8	Precio original $ 220.474. Precio actual $ 198.426.	+ $ 41.670 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Río Tigris Apart 1	Apartamento entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 40m²	9,6	Precio $ 305.855	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Bed & Breakfast Delta Inn - Río Tigre		7,6	Precio $ 215.888	+ $ 45.336 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	CONDO NORDELTA - Apart Departamento - COMPLEJO WYNDHAM - BAHIA GRANDE	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 40m²	9,1	Precio $ 451.530	+ $ 5.291 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	La Garibaldi 957	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 80m²	10	Precio $ 227.882	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Armonía y Naturaleza B&B Hostería Exclusiva		9,3	Precio $ 233.667	+ $ 49.070 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	hostel Isleño		7,0	Precio $ 197.544	+ $ 41.484 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	beruti 25	Apartamento entero, 2 dormitorios, 1 baño, 1 cocina, 70m²	NA	Precio $ 119.938	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Muelle los Indios	Casa o chalet entero, 2 dormitorios, 1 baño, 1 cocina, 50m²	NA	Precio $ 244.461	+ $ 51.337 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Departamento en Tigre	Apartamento entero, 1 dormitorio, 1 sala de estar, 2 baños, 1 cocina, 60m²	9,5	Precio $ 225.412	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Roble	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 25m²	9,3	Precio $ 374.206	+ $ 78.583 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Casa Chichipio	Casa o chalet entero, 2 dormitorios, 1 sala de estar, 1 baño, 1 cocina, 1.000m²	NA	Precio $ 224.269	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Sauce	Apartamento entero, 1 dormitorio, 1 baño, 1 cocina, 16m²	9,5	Precio $ 310.427	+ $ 64.745 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Buenos Aires Rowing Club		7,9	Precio $ 179.907	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Puerto Delta		6,8	Precio $ 444.546	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Aparts del Jardin	Apartamento entero, 1 dormitorio, 1 sala de estar, 1 baño, 30m²	8,1	Precio $ 282.206	+ $ 59.263 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabaña Sol de Medianoche Delta Tigre	Casa o chalet entero, 1 dormitorio, 1 sala de estar, 1 baño, 1 cocina, 50m²	9,7	Precio original $ 846.619. Precio actual $ 592.633.	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	La Escondida, alquiler casa en el delta	Casa o chalet entero, 3 dormitorios, 1 baño, 70m²	9,4	Precio $ 761.957	+ $ 160.011 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Palmas de la Bahia Cozy Flat 2 rooms 2 baths	Apartamento entero, 2 dormitorios, 2 baños, 73m²	10	Precio $ 338.648	+ $ 79.053 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Top floor by rioview	Apartamento entero, 2 dormitorios, 1 sala de estar, 3 baños, 1 cocina, 150m²	NA	Precio $ 402.991	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Suites Vito Dumas 2	Apartamento entero, 1 dormitorio, 1 baño	8,9	Precio $ 423.310	+ $ 88.895 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Tabu	Casa o chalet entero, 2 dormitorios, 2 baños, 1 cocina	8,0	Precio $ 253.986	+ $ 53.337 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	RIO TIGRE HOTEL		8,6	Precio $ 587.801	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Suites Vito Dumas 1	Apartamento entero, 1 dormitorio, 1 baño	8,4	Precio $ 423.310	+ $ 88.895 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	Flats by rioview	Apartamento entero, 1 dormitorio, 1 baño, 50m²	NA	Precio $ 815.576	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Cabaña Los Alcanfores	Casa o chalet entero, 2 dormitorios, 2 salas de estar, 1 baño, 1 cocina	9,1	Precio $ 366.868	+ $ 77.042 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Tigre	La Verdosa		9,6	Precio $ 705.516	+ $ 148.158 de impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
Delta del Tigre, Tigre	Delta tigre		NA	NA	NA	NA	Buenos Aires	2023-5-15	2023-5-31
Tigre	La Verdosa unic full house	Casa o chalet entero, 3 dormitorios, 2 salas de estar, 3 baños, 1 cocina, 250m²	NA	Precio $ 841.963	Incluye impuestos y cargos	16 noches, 2 adultos	Buenos Aires	2023-5-15	2023-5-31
